Symbol	chrom	start	end
OSTCP1	6	159262157	159278664
C6orf99	6	159309618	159331385
RSPH3	6	159398265	159421198
TAGAP	6	159456026	159466184
FNDC1	6	159590428	159693140
SOD2	6	160100148	160114353
WTAP	6	160148029	160177352
LOC100129518	6	160181290	160183364
ACAT2	6	160182988	160200087
TCP1	6	160199529	160210735
SNORA20	6	160201281	160201413
SNORA29	6	160206625	160206765
MRPL18	6	160211491	160219461
PNLDC1	6	160221280	160241736
MAS1	6	160327973	160329107
IGF2R	6	160390130	160527583
LOC729603	6	160514113	160517244
SLC22A1	6	160542862	160579750
SLC22A2	6	160637793	160679963
SLC22A3	6	160769404	160873611
LPAL2	6	160887586	160932156
LPA	6	160952514	161087407
PLG	6	161123224	161175085
MAP3K4	6	161412821	161538417
AGPAT4	6	161551056	161695107
AGPAT4-IT1	6	161581163	161583014
PARK2	6	161768589	163148834
PACRG	6	163148163	163736524
LOC285796	6	163731016	163745505
DKFZp451B082	6	163759373	163768065
CAHM	6	163834096	163834982
QKI	6	163835674	163999628
C6orf118	6	165693152	165723111
PDE10A	6	165740775	166075588
LINC00473	6	166337535	166401527
LOC441177	6	166401038	166403103
T	6	166571145	166582157
PRR18	6	166719167	166721871
SFT2D1	6	166733516	166755991
LOC100289495	6	166756118	166764957
BRP44L	6	166778407	166796501
RPS6KA2	6	166822853	167275771
MIR1913	6	166922841	166922921
RNASET2	6	167343003	167370077
MIR3939	6	167411294	167411400
FGFR1OP	6	167412815	167454066
CCR6	6	167525294	167552629
GPR31	6	167570359	167571319
TCP10L2	6	167584080	167596396
UNC93A	6	167704802	167729502
TTLL2	6	167738573	167756177
TCP10	6	167786576	167797998
C6orf123	6	168185218	168197539
MLLT4-AS1	6	168224569	168227476
MLLT4	6	168227670	168372700
HGC6.3	6	168376603	168377619
KIF25	6	168418552	168445769
FRMD1	6	168456463	168479839
DACT2	6	168707583	168720402
SMOC2	6	168841830	169068674
THBS2	6	169615874	169654137
WDR27	6	169857302	170102159
C6orf120	6	170102256	170106402
PHF10	6	170104001	170124106
TCTE3	6	170140214	170151638
C6orf70	6	170151720	170181617
LINC00242	6	170188885	170198921
C6orf208	6	170190168	170202969
LOC154449	6	170563421	170571657
DLL1	6	170591293	170599697
FAM120B	6	170615843	170714237
MIR4644	6	170639848	170639932
PSMB1	6	170844203	170862417
TBP	6	170863420	170881958
PDCD2	6	170884659	170893780
FAM20C	7	192968	300740
LOC100288524	7	330135	331454
LOC442497	7	419390	422845
PDGFA	7	536896	559481
FLJ44511	7	560027	564869
PRKAR1B	7	588833	767313
HEATR2	7	766337	826116
SUN1	7	855193	914557
GET4	7	916190	936071
ADAP1	7	937536	994289
COX19	7	1004485	1015235
CYP2W1	7	1022834	1029276
C7orf50	7	1036622	1177893
MIR339	7	1062568	1062662
GPR146	7	1097140	1098897
GPER	7	1126442	1133451
ZFAND2A	7	1192542	1199855
UNCX	7	1272653	1276613
MICALL2	7	1473994	1499109
INTS1	7	1509912	1544018
MAFK	7	1570367	1582679
TMEM184A	7	1581870	1596066
PSMG3	7	1606969	1609668
KIAA1908	7	1609708	1629261
TFAMP1	7	1654105	1656328
ELFN1	7	1748797	1787590
MAD1L1	7	1855427	2272583
MIR4655	7	1883815	1883889
FTSJ2	7	2273925	2281833
NUDT1	7	2281856	2290780
SNX8	7	2291404	2354099
EIF3B	7	2394473	2420377
CHST12	7	2443194	2474216
LFNG	7	2552162	2568810
MIR4648	7	2566707	2566786
BRAT1	7	2577443	2595392
IQCE	7	2598631	2654368
TTYH3	7	2671602	2704436
AMZ1	7	2719162	2755069
GNA12	7	2767740	2883959
CARD11	7	2945709	3083509
SDK1	7	3341079	4308631
FOXK1	7	4721929	4811074
KIAA0415	7	4815261	4834026
MIR4656	7	4828195	4828270
RADIL	7	4838739	4923335
PAPOLB	7	4897368	4901625
MMD2	7	4931875	4998844
RNF216P1	7	5013615	5037800
RBAK	7	5085451	5109119
RBAK-LOC389458	7	5085451	5112854
LOC389458	7	5111690	5112854
ZNF890P	7	5160940	5184177
WIPI2	7	5229834	5273486
SLC29A4	7	5322560	5343704
TNRC18	7	5346422	5463177
FBXL18	7	5515427	5553399
MIR589	7	5535449	5535548
ACTB	7	5566778	5570232
FSCN1	7	5632435	5646287
RNF216	7	5659671	5821361
ZNF815	7	5862790	5894066
OCM	7	5920428	5925994
CCZ1	7	5938340	5965603
RSPH10B	7	5965776	6838396
RSPH10B2	7	5965776	6838396
PMS2	7	6012869	6048737
AIMP2	7	6048881	6063465
EIF2AK1	7	6061877	6098860
USP42	7	6144549	6201195
CYTH3	7	6201411	6312242
C7orf70	7	6369039	6388590
RAC1	7	6414125	6443598
DAGLB	7	6448746	6487643
KDELR2	7	6500711	6523849
GRID2IP	7	6536408	6591067
ZDHHC4	7	6617064	6628610
C7orf26	7	6629914	6648355
ZNF853	7	6655526	6663921
ZNF12	7	6728063	6746566
PMS2CL	7	6774935	6791232
CCZ1B	7	6838565	6865926
LOC100131257	7	7115400	7136417
C1GALT1	7	7222245	7288280
COL28A1	7	7398243	7575460
MIOS	7	7606615	7647110
RPA3	7	7676574	7758238
LOC729852	7	7680341	7918851
GLCCI1	7	8008373	8128709
ICA1	7	8152814	8302242
NXPH1	7	8473584	8792593
PER4	7	9673899	9675447
NDUFA4	7	10971579	10979813
PHF14	7	11013498	11209250
THSD7A	7	11410061	11871824
TMEM106B	7	12250847	12276890
VWDE	7	12370508	12443852
SCIN	7	12610202	12693228
ARL4A	7	12726451	12730558
ETV1	7	13930855	14031050
DGKB	7	14184673	14881075
AGMO	7	15239942	15601640
MEOX2	7	15650836	15726308
ISPD	7	16127151	16460947
LOC100506025	7	16250110	16310229
SOSTDC1	7	16501105	16505474
LRRC72	7	16566504	16621114
ANKMY2	7	16639400	16685442
BZW2	7	16685758	16746148
TSPAN13	7	16793350	16824161
AGR2	7	16832263	16844738
AGR3	7	16899029	16921613
AHR	7	17338275	17385775
SNX13	7	17830384	17980131
PRPS1L1	7	18066399	18067486
HDAC9	7	18126571	19036992
TWIST1	7	19155090	19157295
FERD3L	7	19184404	19185044
TWISTNB	7	19735084	19748660
MIR3146	7	19744980	19745059
TMEM196	7	19758937	19812404
MACC1	7	20174278	20257013
ITGB8	7	20370724	20455382
ABCB5	7	20655244	20796637
SP8	7	20821893	20826508
RPL23P8	7	20866916	20867439
SP4	7	21467688	21554151
DNAH11	7	21582832	21941186
CDCA7L	7	21940516	21985542
RAPGEF5	7	22157907	22396533
STEAP1B	7	22459062	22539901
LOC100506178	7	22602955	22613617
IL6	7	22766765	22771621
TOMM7	7	22852250	22862471
SNORD93	7	22896231	22896305
FAM126A	7	22980877	23053770
KLHL7-AS1	7	23140846	23145322
KLHL7	7	23145352	23215038
NUPL2	7	23221445	23240630
GPNMB	7	23286315	23314729
C7orf30	7	23338939	23349180
IGF2BP3	7	23349827	23509995
RPS2P32	7	23530006	23531031
TRA2A	7	23544400	23571656
CLK2P	7	23624334	23626146
CCDC126	7	23636997	23684327
C7orf46	7	23719748	23742269
STK31	7	23749785	23872130
NPY	7	24323806	24331484
MPP6	7	24613084	24727498
DFNA5	7	24737973	24797639
OSBPL3	7	24836163	25019760
CYCS	7	25158269	25164980
C7orf31	7	25174315	25219817
NPVF	7	25264190	25268105
MIR148A	7	25989538	25989606
NFE2L3	7	26191846	26226756
HNRNPA2B1	7	26229555	26240413
CBX3	7	26240830	26253227
SNX10	7	26331514	26413949
LOC441204	7	26443107	26535986
KIAA0087	7	26572739	26578444
C7orf71	7	26677489	26686924
SKAP2	7	26706687	26904341
HOXA1	7	27132613	27135625
HOTAIRM1	7	27135712	27139877
HOXA2	7	27139972	27142394
HOXA3	7	27145808	27166639
HOXA4	7	27168125	27170399
LOC100133311	7	27179982	27195547
HOXA5	7	27180670	27183287
HOXA6	7	27185201	27187393
HOXA7	7	27193337	27196296
HOXA10-HOXA9	7	27202056	27219880
HOXA9	7	27202056	27205149
MIR196B	7	27209098	27209182
HOXA10	7	27210209	27219880
HOXA11	7	27220775	27224835
HOXA11-AS1	7	27225026	27228912
HOXA13	7	27236498	27239725
HOTTIP	7	27240039	27246130
EVX1	7	27282163	27286192
HIBADH	7	27565058	27702620
TAX1BP1	7	27778991	27869386
JAZF1	7	27870192	28220437
JAZF1-AS1	7	28220075	28280996
CREB5	7	28338939	28865511
TRIL	7	28992973	28998029
LOC100506497	7	29019582	29052985
CPVL	7	29035246	29186153
CHN2	7	29234120	29553944
PRR15	7	29603426	29606911
LOC646762	7	29685537	29724754
MIR550A3	7	29720349	29720444
ZNRF2P2	7	29724387	29725437
DPY19L2P3	7	29724769	29727859
WIPF3	7	29846169	29956682
SCRN1	7	29959718	30029905
FKBP14	7	30050198	30066417
PLEKHA8	7	30067976	30157961
C7orf41	7	30174551	30202381
ZNRF2	7	30323922	30407308
MIR550A1	7	30329409	30329506
MIR550B1	7	30329409	30329506
DKFZP586I1420	7	30409665	30412410
NOD1	7	30464142	30518393
GGCT	7	30536236	30544457
LOC401320	7	30587972	30617395
GARS	7	30634180	30673648
CRHR2	7	30691558	30739719
INMT	7	30791750	30797218
INMT-FAM188B	7	30791750	30932002
FAM188B	7	30811032	30932002
AQP1	7	30951414	30965131
GHRHR	7	31003635	31019146
ADCYAP1R1	7	31092075	31151093
NEUROD6	7	31377074	31380538
CCDC129	7	31553684	31698334
PPP1R17	7	31726630	31748069
PDE1C	7	31792631	32338383
LOC100130673	7	32496509	32498106
LSM5	7	32524944	32534870
AVL9	7	32535175	32623779
DPY19L1P1	7	32620552	32758780
ZNRF2P1	7	32767561	32769595
MIR550A2	7	32772592	32772689
MIR550B2	7	32772592	32772689
LOC401321	7	32797897	32802536
KBTBD2	7	32907777	32931468
RP9P	7	32956426	32982782
FKBP9	7	32997004	33046543
NT5C3	7	33053724	33102409
RP9	7	33134409	33149002
BBS9	7	33169151	33645680
BMPER	7	33944522	34195484
AAA1	7	34386123	34873943
NPSR1	7	34697896	34917944
DPY19L1	7	34968492	35077653
DPY19L2P1	7	35120898	35225774
TBX20	7	35242041	35293711
LOC401324	7	35353465	35416086
HERPUD2	7	35672269	35734772
SEPT7	7	35840595	35946715
EEPD1	7	36192835	36341152
KIAA0895	7	36363758	36429734
ANLN	7	36429431	36493400
AOAH	7	36552548	36764154
ELMO1	7	36892510	37488895
MIR1200	7	36958961	36959037
GPR141	7	37779995	37780913
TXNDC3	7	37888198	37940002
SFRP4	7	37945534	37956525
EPDR1	7	37960162	37991542
STARD3NL	7	38217807	38270272
TARP	7	38299243	38313248
LOC100506776	7	38381177	38418238
AMPH	7	38423296	38671167
FAM183B	7	38724945	38726689
VPS41	7	38763542	38948800
POU6F2	7	39017608	39504390
YAE1D1	7	39606002	39612480
LOC646999	7	39649085	39651687
RALA	7	39663151	39747723
LINC00265	7	39773166	39834222
CDK13	7	39989958	40136733
C7orf11	7	40172341	40174251
C7orf10	7	40174574	40900366
INHBA	7	41728600	41742706
LOC285954	7	41733513	41818976
GLI3	7	42000547	42276618
C7orf25	7	42948871	42951689
PSMA2	7	42956461	42971805
MRPL32	7	42971938	42977453
HECW1	7	43152197	43602938
MIR3943	7	43190493	43190593
LOC100506895	7	43548326	43562141
STK17A	7	43622691	43666978
C7orf44	7	43670750	43769140
BLVRA	7	43798271	43846941
MRPS24	7	43906156	43909145
URGCP-MRPS24	7	43906156	43946231
URGCP	7	43915500	43965996
UBE2D4	7	43966034	43995735
POLR2J4	7	43980493	44058748
SPDYE1	7	44040488	44049723
RASA4P	7	44068485	44080222
DBNL	7	44084238	44101315
PGAM2	7	44102325	44105186
POLM	7	44111846	44122129
AEBP1	7	44143959	44154164
MIR4649	7	44150447	44150511
POLD2	7	44154278	44163169
MYL7	7	44178462	44180916
GCK	7	44183869	44229022
YKT6	7	44240577	44253893
CAMK2B	7	44256748	44365230
NUDCD3	7	44421964	44530385
NPC1L1	7	44552134	44580914
DDX56	7	44605015	44614137
TMED4	7	44618761	44621827
OGDH	7	44646120	44748669
ZMIZ2	7	44788529	44809479
PPIA	7	44836240	44842716
H2AFV	7	44866487	44887725
PURB	7	44915891	44924960
MIR4657	7	44921346	44921399
MYO1G	7	45002259	45018704
SNHG15	7	45022626	45026259
SNORA9	7	45024976	45025109
CCM2	7	45039344	45116069
NACAD	7	45120035	45128493
TBRG4	7	45139698	45151346
SNORA5A	7	45143947	45144081
SNORA5C	7	45144504	45144641
SNORA5B	7	45145566	45145698
RAMP3	7	45197366	45223850
ADCY1	7	45614124	45762714
SEPT7P2	7	45763385	45808617
IGFBP1	7	45927958	45933267
IGFBP3	7	45951843	45960871
TNS3	7	47314751	47621742
C7orf65	7	47694841	47701246
LINC00525	7	47801073	47806370
PKD1L1	7	47814249	47988071
C7orf69	7	47834888	47859444
HUS1	7	48002884	48019222
SUN3	7	48026745	48068716
C7orf57	7	48075107	48100894
UPP1	7	48128354	48148330
ABCA13	7	48211056	48687091
CDC14C	7	48964156	48967049
VWC2	7	49813256	49952138
ZPBP	7	49977023	50132860
C7orf72	7	50135681	50198852
IKZF1	7	50344377	50472798
FIGNL1	7	50511831	50518088
DDC	7	50526133	50633154
LOC100129427	7	50599456	50611161
GRB10	7	50657759	50861159
COBL	7	51083908	51384515
POM121L12	7	53103348	53104618
FLJ45974	7	53723201	53879624
HPVC1	7	54268916	54270114
VSTM2A	7	54610018	54636948
LOC285878	7	54624662	54639419
SEC61G	7	54819939	54826939
EGFR	7	55086724	55275031
LANCL2	7	55433140	55501435
VOPP1	7	55538305	55640200
FKBP9L	7	55748766	55772260
SEPT14	7	55861236	55930482
ZNF713	7	55980330	56008433
MRPS17	7	56019610	56023033
GBAS	7	56032269	56067875
PSPH	7	56078743	56119268
CCT6A	7	56119377	56131682
SNORA15	7	56128162	56128295
SUMF2	7	56131916	56148365
PHKG1	7	56147975	56160689
CHCHD2	7	56169265	56174187
LOC389493	7	56182373	56184090
LOC650226	7	56491396	56516068
DKFZp434L192	7	56563915	56564977
LOC100130849	7	56943077	56949839
MIR4283-1	7	57023491	63081547
MIR4283-2	7	57023491	63081547
ZNF479	7	57187325	57207571
GUSBP10	7	57233376	57247863
MIR3147	7	57472730	57472796
ZNF716	7	57509882	57533265
LOC643955	7	62751669	62764434
LOC100287704	7	62809447	62812152
LOC100287834	7	62809447	62859419
LOC100506050	7	63484795	63490480
ZNF727	7	63505820	63538927
ZNF735	7	63667580	63680668
ZNF679	7	63688851	63727309
ZNF736	7	63773185	63810017
LOC649395	7	63894070	63895895
ZNF680	7	63980254	64023505
LOC641746	7	64042987	64044129
ZNF107	7	64126510	64171401
ZNF138	7	64254765	64314178
ZNF273	7	64363619	64391955
ZNF117	7	64434829	64451414
ERV3-1	7	64450732	64467124
CCT6P3	7	64498731	64535091
ZNF92	7	64838767	64865998
LOC441242	7	65111923	65235797
INTS4L2	7	65112776	65183632
CCT6P1	7	65216091	65228662
SNORA22	7	65220512	65220646
VKORC1L1	7	65338256	65419800
GUSB	7	65425672	65447301
ASL	7	65540775	65558329
CRCP	7	65579804	65619553
TPST1	7	65670258	65825438
LINC00174	7	65841030	65865395
LOC493754	7	66018552	66043498
KCTD7	7	66093867	66108216
RABGEF1	7	66205642	66276448
LOC729156	7	66274979	66309813
C7orf42	7	66386202	66423538
SBDS	7	66452689	66460588
TYW1	7	66461791	66704507
MIR4650-1	7	66579308	72162949
MIR4650-2	7	66579308	72162949
PMS2P4	7	66741117	66767429
STAG3L4	7	66767624	66786513
AUTS2	7	69063904	70257885
WBSCR17	7	70597522	71178586
MIR3914-1	7	70772657	70772756
MIR3914-2	7	70772659	70772754
CALN1	7	71244475	71877360
TYW1B	7	72023728	72298813
SBDSP1	7	72299951	72307978
SPDYE7P	7	72333317	72339655
POM121	7	72349935	72421979
NSUN5P2	7	72418831	72425302
LOC541473	7	72440191	72443668
STAG3L3	7	72467988	72476448
PMS2L2	7	72476588	74988306
SPDYE8P	7	72490259	74974606
LOC100093631	7	72569011	74653459
GTF2IP1	7	72569025	74653445
NCF1B	7	72634673	72649979
GTF2IRD2P1	7	72656901	72685658
NSUN5	7	72716513	72722864
TRIM50	7	72726534	72742085
FKBP6	7	72742154	72772641
FZD9	7	72848108	72850450
BAZ1B	7	72854727	72936615
BCL7B	7	72950682	72972065
TBL2	7	72983276	72993013
MLXIPL	7	73007523	73038870
VPS37D	7	73082173	73086440
DNAJC30	7	73095247	73097781
WBSCR22	7	73097897	73112551
STX1A	7	73113534	73134017
MIR4284	7	73125646	73125727
ABHD11-AS1	7	73149398	73150330
ABHD11	7	73150424	73153190
CLDN3	7	73183326	73184600
CLDN4	7	73245192	73247015
WBSCR27	7	73248920	73256855
WBSCR28	7	73275488	73280223
ELN	7	73442426	73484236
LIMK1	7	73498106	73536855
EIF4H	7	73588705	73611429
MIR590	7	73605527	73605624
LAT2	7	73624086	73644164
RFC2	7	73645831	73668738
CLIP2	7	73703804	73820273
GTF2IRD1	7	73868119	74016920
GTF2I	7	74072029	74175022
NCF1	7	74188308	74203659
GTF2IRD2	7	74210483	74267841
STAG3L2	7	74298262	74306731
PMS2P5	7	74306893	74336166
GATSL1	7	74379082	74438803
WBSCR16	7	74456282	74489699
GTF2IRD2B	7	74508346	74565623
NCF1C	7	74572383	74587816
GATSL2	7	74807604	74867341
STAG3L1	7	74988428	74996914
TRIM73	7	75024902	75034888
TRIM74	7	75024902	75034888
NSUN5P1	7	75039623	75046065
POM121C	7	75046064	75115568
SPDYE5	7	75124298	75133628
PMS2P3	7	75137068	75157453
HIP1	7	75162618	75368283
CCL26	7	75398841	75419064
CCL24	7	75441113	75443033
RHBDD2	7	75508316	75518244
POR	7	75544419	75616173
MIR4651	7	75544514	75544587
SNORA14A	7	75573100	75573234
TMEM120A	7	75616154	75623992
STYXL1	7	75625654	75677321
MDH2	7	75677392	75695930
SRRM3	7	75831215	75916605
HSPB1	7	75931874	75933614
YWHAG	7	75956107	75988342
SRCRB4D	7	76018645	76039012
ZP3	7	76026840	76071388
DTX2	7	76090971	76135312
FDPSL2A	7	76099336	76104317
UPK3B	7	76139744	76157199
LOC100133091	7	76178657	76257299
POMZP3	7	76239302	76256620
DTX2P1-UPK3BP1-PMS2P11	7	76610138	76653076
LOC100132832	7	76668796	76682355
CCDC146	7	76751933	76924521
FGL2	7	76822687	76829150
PION	7	76940067	77045717
PTPN12	7	77166772	77269388
LOC100505854	7	77313167	77326662
RSBN1L	7	77325742	77409120
TMEM60	7	77423044	77427747
PHTF2	7	77428108	77586821
MAGI2	7	77646373	79082890
RPL13AP17	7	77976558	77988770
MAGI2-AS3	7	79082272	79100524
MIR548M	7	79400571	79400606
GNAI1	7	79764139	79848725
GNAT3	7	80087986	80141242
CD36	7	80231503	80308593
SEMA3C	7	80371853	80548667
HGF	7	81331443	81399452
CACNA2D1	7	81579417	82073031
PCLO	7	82383320	82792197
SEMA3E	7	82993221	83278479
SEMA3A	7	83587658	83824217
SEMA3D	7	84624871	84751247
GRM3	7	86273229	86494192
KIAA1324L	7	86506222	86689014
DMTF1	7	86781676	86825648
C7orf23	7	86825477	86849031
TP53TG1	7	86954663	86974808
CROT	7	86974950	87029112
ABCB4	7	87031360	87105019
ABCB1	7	87133178	87342639
RUNDC3B	7	87257728	87461613
SLC25A40	7	87463813	87505692
DBF4	7	87505543	87538856
ADAM22	7	87563565	87832204
SRI	7	87834431	87856308
STEAP4	7	87905743	87936228
ZNF804B	7	88388752	88966346
C7orf62	7	88423419	88425031
DPY19L2P4	7	89748713	89754914
STEAP1	7	89783688	89794141
STEAP2	7	89840999	89866992
C7orf63	7	89874487	89940377
GTPBP10	7	89975978	90020769
CLDN12	7	90032647	90045268
CDK14	7	90338711	90839904
FZD1	7	90893782	90898132
MTERF	7	91502020	91510016
AKAP9	7	91570188	91739987
CYP51A1	7	91741462	91764059
LRRD1	7	91774197	91794590
KRIT1	7	91828282	91875414
ANKIB1	7	91875547	92030698
GATAD1	7	92076761	92089381
PEX1	7	92116336	92157845
RBM48	7	92158086	92166823
MGC16142	7	92167788	92169079
FAM133B	7	92190071	92219706
LOC728066	7	92190367	92219696
CDK6	7	92234234	92465941
SAMD9	7	92728825	92747336
SAMD9L	7	92759367	92777680
HEPACAM2	7	92817898	92855782
CCDC132	7	92861652	92990435
CALCR	7	93053798	93204042
MIR653	7	93112071	93112167
MIR489	7	93113247	93113331
MIR4652	7	93346239	93346317
TFPI2	7	93514708	93520303
GNGT1	7	93535819	93540485
GNG11	7	93551015	93555826
BET1	7	93620999	93633690
COL1A2	7	94023872	94060544
CASD1	7	94139169	94186328
SGCE	7	94214535	94285521
PEG10	7	94285636	94299006
PPP1R9A	7	94536948	94925727
PON1	7	94927668	94953884
PON3	7	94989183	95025687
PON2	7	95034173	95064384
ASB4	7	95115212	95169543
PDK4	7	95212808	95225925
DYNC1I1	7	95401817	95739634
SLC25A13	7	95749531	95951459
MIR591	7	95848973	95849068
FLJ42280	7	96110937	96132835
LOC100506136	7	96250968	96293650
SHFM1	7	96318078	96339203
DLX6-AS1	7	96597826	96643377
DLX6	7	96635289	96640352
DLX5	7	96649701	96654143
ACN9	7	96745904	96811075
TAC1	7	97361270	97369784
ASNS	7	97481428	97501854
MGC72080	7	97595907	97601638
OCM2	7	97614012	97619416
LMTK2	7	97736196	97838944
BHLHA15	7	97841565	97842271
TECPR1	7	97844754	97881563
BRI3	7	97910978	97922275
BAIAP2L1	7	97920961	98030427
NPTX2	7	98246596	98259181
TMEM130	7	98444110	98467673
TRRAP	7	98476112	98610866
MIR3609	7	98479272	98479352
SMURF1	7	98625057	98741743
KPNA7	7	98771196	98805089
MYH16	7	98870923	98895594
ARPC1A	7	98923495	98963885
ARPC1B	7	98972297	98992404
PDAP1	7	98992297	99006305
BUD31	7	99006600	99017239
ATP5J2-PTCD1	7	99014361	99063824
PTCD1	7	99014361	99036462
CPSF4	7	99036562	99054996
ATP5J2	7	99055783	99063824
ZNF789	7	99070514	99085217
ZNF394	7	99090853	99097877
ZKSCAN5	7	99102272	99131445
FAM200A	7	99143922	99149757
ZNF655	7	99156044	99174076
LOC100289187	7	99195901	99208456
ZNF498	7	99214570	99230030
CYP3A5	7	99245812	99277621
CYP3A7-CYP3AP1	7	99282301	99332819
CYP3A7	7	99302659	99332819
CYP3A4	7	99354582	99381811
CYP3A43	7	99425635	99464173
OR2AE1	7	99473684	99474656
TRIM4	7	99488029	99517223
GJC3	7	99520891	99527243
AZGP1	7	99564349	99573735
AZGP1P1	7	99578384	99581860
ZKSCAN1	7	99613218	99635403
ZSCAN21	7	99647416	99662663
ZNF3	7	99661469	99680171
COPS6	7	99686582	99689822
MCM7	7	99690403	99699427
MIR25	7	99691182	99691266
MIR93	7	99691390	99691470
MIR106B	7	99691615	99691697
AP4M1	7	99699129	99704803
TAF6	7	99704692	99717481
CNPY4	7	99717264	99723128
MBLAC1	7	99724319	99726121
C7orf59	7	99746529	99751833
C7orf43	7	99752042	99756302
MIR4658	7	99754227	99754292
GAL3ST4	7	99756864	99766373
GPC2	7	99767228	99774990
STAG3	7	99775537	99812010
GATS	7	99798277	99869855
PVRIG	7	99816870	99819111
SPDYE3	7	99905324	99919819
PMS2P1	7	99918262	99933930
PILRB	7	99933687	99965454
PILRA	7	99971067	99997722
ZCWPW1	7	99998494	100026431
MEPCE	7	100026412	100031749
PPP1R35	7	100032911	100034094
C7orf61	7	100054237	100061894
TSC22D4	7	100064141	100076902
NYAP1	7	100081549	100092424
AGFG2	7	100136833	100165843
SAP25	7	100169852	100171270
LRCH4	7	100171633	100183776
FBXO24	7	100183955	100198740
LOC100129845	7	100187023	100201661
PCOLCE	7	100199881	100205798
MOSPD3	7	100209724	100213000
TFR2	7	100218038	100239173
ACTL6B	7	100240725	100254084
GNB2	7	100271362	100276792
GIGYF1	7	100277129	100286870
POP7	7	100303675	100305123
EPO	7	100318422	100321323
ZAN	7	100331248	100395419
EPHB4	7	100400186	100425143
SLC12A9	7	100450340	100464634
TRIP6	7	100464949	100471076
SRRT	7	100472700	100486285
UFSP1	7	100486343	100487339
ACHE	7	100487614	100493541
MUC12	7	100612903	100662230
MUC17	7	100663363	100702140
TRIM56	7	100728785	100733889
SERPINE1	7	100770369	100782547
AP1S1	7	100797685	100804557
MIR4653	7	100802753	100802836
VGF	7	100805789	100808852
NAT16	7	100813773	100823557
MOGAT3	7	100839012	100844302
PLOD3	7	100849257	100861011
ZNHIT1	7	100860984	100867471
CLDN15	7	100875372	100882101
FIS1	7	100882892	100888371
RABL5	7	100956647	100965093
EMID2	7	101006121	101202304
MYL10	7	101256604	101272576
CUX1	7	101459183	101927250
SH2B2	7	101928404	101962178
MIR4285	7	101936368	101936453
SPDYE6	7	101986191	101996889
LOC100289561	7	102004307	102021080
LOC100630923	7	102004307	102067129
PRKRIP1	7	102036803	102067129
